0.129630,0.119112,0.109437,0.102535,0.052398,0.102367,0.117432,0.085681,0.117819,0.053671,0.116144,0.060470,0.129611,0.135292,0.117330,0.127924,0.136368,0.116694,0.081593,0.074676,0.078344,0.101416,0.092405,0.075442,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.085887,0.116705,0.130796,0.070455,0.122471,0.066128,0.133132,0.117815,0.130881,0.129629,0.100748,0.134420,0.091106,0.106988,0.071579,0.049603,0.115366,0.114996,0.075808,0.131974,0.205046,0.049287,0.083512,0.129580,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.121329,0.161429,0.126271,0.085892,0.119394,0.133873,0.127327,0.134525,0.203255,0.320732,0.130162,0.141782,0.185880,0.041048,0.088797,0.125315,0.139146,0.188030,0.113901,0.127346,0.112987,0.091918,0.107577,0.079382,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.254813,0.115390,0.230568,0.081737,0.120099,0.143873,0.203656,0.187355,0.095607,0.139622,0.308666,0.085391,0.186370,0.140764,0.248390,0.143620,0.078424,0.117422,0.141274,0.084935,0.138472,0.182655,0.160041,0.439732,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.143764,0.129237,0.093733,0.118424,0.119631,0.078022,0.129265,0.091500,0.067517,0.034501,0.129469,0.105405,0.141339,0.097084,0.142245,0.119607,0.136055,0.129225,0.097520,0.135271,0.101135,0.097033,0.117313,0.134499,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.084591,0.092258,0.084269,0.131580,0.139587,0.066762,0.083979,0.082823,0.140272,0.081454,0.059052,0.135030,0.104371,0.097237,0.128678,0.077672,0.078316,0.134639,0.078089,0.078155,0.134364,0.134482,0.127428,0.047359,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.112628,0.216437,0.165999,0.185262,0.074635,0.208088,0.070282,0.233080,0.221245,0.160583,0.077946,0.095840,0.070756,0.223346,0.358707,0.322574,0.210599,0.215463,0.169139,0.045842,0.179258,0.123064,0.149174,0.128572,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.114449,0.249240,0.085491,0.272478,0.256086,0.163462,0.094121,0.210054,0.147291,0.162036,0.117909,0.122641,0.161884,0.185218,0.145986,0.087819,0.184365,0.384307,0.264641,0.098808,0.185182,0.055085,0.273283,0.094162,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.139531,0.191449,0.147218,0.134419,0.090242,0.131034,0.258384,0.100651,0.093139,0.074633,0.124646,0.115090,0.100168,0.147221,0.139437,0.032010,0.184027,0.184410,0.115942,0.221600,0.091137,0.106643,0.190415,0.071451,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.096351,0.133304,0.137046,0.070987,0.242361,0.315383,0.133606,0.090332,0.248077,0.289309,0.134179,0.093363,0.103938,0.094983,0.245279,0.137182,0.081078,0.112636,0.310807,0.133911,0.133682,0.125772,0.138432,0.137839,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.134188,0.134090,0.078242,0.097276,0.060375,0.123453,0.112107,0.132663,0.144678,0.161339,0.107001,0.161418,0.071310,0.105005,0.114841,0.058762,0.091641,0.107027,0.106361,0.131577,0.107630,0.066012,0.137670,0.064972,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.130396,0.105054,0.138833,0.126269,0.081417,0.111949,0.166758,0.134310,0.133969,0.138603,0.112081,0.172206,0.066397,0.114721,0.134362,0.080879,0.170074,0.113145,0.109978,0.164460,0.168695,0.129773,0.112358,0.094078,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.218184,0.157872,0.097363,0.216026,0.123284,0.081905,0.157409,0.191313,0.174401,0.208273,0.152078,0.149335,0.157126,0.106304,0.081725,0.174224,0.123099,0.127561,0.132338,0.092172,0.188740,0.061912,0.096556,0.081397,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.051875,0.055283,0.162463,0.061753,0.083947,0.099005,0.196065,0.125398,0.050710,0.146310,0.114090,0.152338,0.056658,0.132463,0.137953,0.057222,0.194119,0.205235,0.138315,0.169790,0.039194,0.193864,0.097962,0.064458,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.096306,0.279450,0.080582,0.266251,0.243678,0.083217,0.229437,0.279977,0.320332,0.208836,0.230937,0.244212,0.250582,0.281006,0.047076,0.265901,0.091619,0.279073,0.388819,0.220712,0.070369,0.141206,0.220443,0.074553,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.229225,0.229029,0.131180,0.150901,0.278383,0.207913,0.396275,0.241572,0.282212,0.282805,0.077925,0.304245,0.114329,0.220095,0.090586,0.080277,0.131571,0.078674,0.281921,0.347932,0.084772,0.150210,0.086141,0.205787,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.129881,0.042785,0.194180,0.114329,0.067324,0.101995,0.095028,0.102138,0.104559,0.088916,0.180914,0.113036,0.145785,0.074079,0.188845,0.119024,0.123675,0.073414,0.170767,0.221710,0.167487,0.080886,0.126009,0.147786,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.117896,0.113794,0.203603,0.092300,0.128855,0.145135,0.094168,0.079900,0.127874,0.099075,0.078779,0.091836,0.114953,0.211411,0.081016,0.101895,0.268212,0.125364,0.371232,0.381405,0.125170,0.222116,0.306459,0.060213,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.081874,0.036949,0.077518,0.050004,0.050049,0.101347,0.089762,0.081088,0.095856,0.092735,0.069548,0.109494,0.087460,0.100103,0.081517,0.086138,0.086479,0.087756,0.085712,0.072618,0.090462,0.087075,0.081698,0.088587,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.097919,0.090555,0.113030,0.090676,0.061851,0.087191,0.090199,0.094495,0.115304,0.083500,0.076017,0.081397,0.079764,0.092102,0.108125,0.107089,0.082344,0.079260,0.086905,0.032228,0.086663,0.115467,0.107831,0.083942,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.264362,0.151620,0.209296,0.208142,0.140968,0.274891,0.144919,0.265564,0.140502,0.134535,0.147827,0.082708,0.314466,0.268779,0.265212,0.156446,0.132546,0.208293,0.420106,0.453201,0.209816,0.212414,0.141083,0.135238,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.042596,0.257013,0.095821,0.151992,0.501325,0.209424,0.265353,0.269505,0.152199,0.205495,0.208885,0.102380,0.142152,0.087118,0.150762,0.269817,0.206347,0.130619,0.149461,0.155590,0.262641,0.263903,0.275486,0.126929,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.459979,0.123027,0.010321,0.240190,0.082892,0.087198,0.473654,0.075053,0.295088,0.098802,0.161823,0.288140,0.471053,0.064029,0.060349,0.251362,0.472509,0.120800,0.521396,0.079483,0.087154,0.125215,0.096790,0.470117,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.468125,0.287384,0.222978,0.133610,0.064058,0.079508,0.304766,0.101093,0.484217,0.101876,0.095546,0.471617,0.112893,0.386701,0.394362,0.080195,0.236469,0.226644,0.469316,0.129955,0.386104,0.322390,0.458771,0.141680,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.057483,0.057735,0.060732,0.161953,0.069011,0.094148,0.080257,0.069166,0.219106,0.183396,0.161710,0.164464,0.051841,0.117568,0.108608,0.133848,0.114648,0.059327,0.118323,0.059397,0.108424,0.057517,0.116279,0.083316,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.157633,0.161196,0.189473,0.026415,0.136661,0.067048,0.106700,0.210745,0.057313,0.082215,0.159744,0.066595,0.155675,0.056961,0.084872,0.117835,0.180781,0.168429,0.150248,0.392870,0.077924,0.067713,0.087756,0.087088,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.278013,0.287566,0.367230,0.150331,0.133435,0.093018,0.144743,0.229324,0.289309,0.116239,0.275595,0.119926,0.330105,0.150167,0.272595,0.127413,0.150262,0.276039,0.083215,0.140555,0.145883,0.141306,0.140904,0.276043,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.231259,0.230858,0.118349,0.275166,0.118981,0.275576,0.274776,0.272341,0.408667,0.270290,0.090384,0.280882,0.191784,0.262454,0.138026,0.275783,0.276078,0.143321,0.232758,0.274971,0.259929,0.294537,0.229762,0.131110,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.145796,0.137917,0.164581,0.078302,0.159616,0.074823,0.095790,0.163081,0.012583,0.127689,0.076837,0.148727,0.072747,0.091836,0.074023,0.074573,0.155744,0.072812,0.074343,0.156625,0.054482,0.142107,0.146781,0.075355,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.078847,0.087087,0.143856,0.121454,0.068071,0.127877,0.086021,0.054340,0.065482,0.151353,0.058491,0.079166,0.076761,0.135864,0.073500,0.077614,0.147604,0.151789,0.143438,0.087329,0.151207,0.158537,0.030015,0.160980,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.190008,0.254531,0.172275,0.254288,0.189819,0.213140,0.179248,0.223101,0.349863,0.179309,0.186645,0.220117,0.176080,0.374444,0.170956,0.170873,0.363574,0.348788,0.366287,0.199816,0.375900,0.171463,0.256475,0.219537,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.361260,0.193061,0.175775,0.358534,0.244871,0.353296,0.235455,0.364399,0.164532,0.177034,0.326322,0.246954,0.363367,0.246156,0.174436,0.371419,0.351426,0.157815,0.348420,0.246016,0.173275,0.380028,0.244858,0.175078,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.260001,0.180785,0.241915,0.353125,0.205768,0.246204,0.146437,0.250434,0.266597,0.331546,0.352102,0.246295,0.277367,0.390051,0.317843,0.235414,0.297076,0.309387,0.291824,0.250094,0.097406,0.296098,0.143759,0.234359,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.118081,0.309576,0.181066,0.184518,0.177980,0.135535,0.148752,0.184817,0.148639,0.177995,0.148514,0.323643,0.258834,0.229702,0.153306,0.114053,0.249619,0.255779,0.148818,0.253504,0.158932,0.159136,0.114150,0.180891,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.095468,0.096930,0.311731,0.120558,0.595630,0.134451,0.127418,0.095323,0.134430,0.125933,0.138708,0.299793,0.125608,0.350450,0.135286,0.098638,0.120267,0.121991,0.297855,0.301004,0.141170,0.294330,1.216993,0.337140,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.297303,0.339839,1.208136,0.297397,0.512267,1.189761,0.133209,0.297808,0.125689,0.133770,0.133835,0.134002,0.126938,0.119812,0.134150,1.208368,0.522655,0.522064,0.330010,0.300751,0.512050,0.132825,0.297107,1.196346,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.051605,0.070749,0.070986,0.077590,0.043469,0.058059,0.062258,0.070787,0.063095,0.068302,0.066360,0.064086,0.049489,0.069323,0.028625,0.072274,0.043540,0.057936,0.075616,0.072925,0.061710,0.072178,0.048697,0.040746,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.072055,0.059508,0.069004,0.044862,0.074459,0.061739,0.067022,0.051341,0.077021,0.059037,0.078845,0.040728,0.065910,0.039574,0.079660,0.072627,0.039638,0.069458,0.061667,0.072392,0.068484,0.074111,0.076003,0.066144,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
