0.141616,0.096345,0.149689,0.144561,0.148970,0.150833,0.123334,0.155790,0.149342,0.150994,0.144608,0.096294,0.141205,0.139551,0.122990,0.152514,0.150126,0.064010,0.084910,0.153087,0.125183,0.086748,0.150335,0.149349,0.135460
0.141356,0.143172,0.139691,0.145252,0.150386,0.074829,0.151441,0.147259,0.138022,0.141671,0.143638,0.152775,0.154269,0.134509,0.149181,0.135500,0.152381,0.136075,0.139413,0.148726,0.137466,0.145500,0.146822,0.154687,0.069708
0.141658,0.142141,0.138507,0.127793,0.128102,0.135934,0.125702,0.125896,0.145084,0.123307,0.088112,0.098032,0.110540,0.139692,0.143593,0.136460,0.137819,0.071049,0.139683,0.088321,0.127883,0.143583,0.097811,0.108956,0.130573
0.143221,0.131686,0.136734,0.126153,0.143561,0.139349,0.119591,0.141842,0.114294,0.141060,0.115453,0.137459,0.133356,0.134717,0.133497,0.121869,0.121808,0.065314,0.123702,0.137218,0.139405,0.087858,0.121368,0.134652,0.087018
0.140046,0.086338,0.147980,0.140179,0.139394,0.124545,0.139386,0.108767,0.139627,0.144706,0.140240,0.127341,0.146532,0.142043,0.134617,0.139857,0.144010,0.142152,0.122279,0.108922,0.105883,0.088246,0.101808,0.144699,0.072841
0.138295,0.126821,0.136913,0.141847,0.143478,0.139605,0.135793,0.143891,0.130759,0.131974,0.108214,0.129075,0.065865,0.141639,0.123390,0.133978,0.096890,0.138242,0.096849,0.135416,0.092275,0.140291,0.133253,0.108534,0.080005
0.097404,0.145445,0.141242,0.143504,0.115362,0.067573,0.099458,0.089490,0.115844,0.099901,0.097639,0.143226,0.132148,0.141382,0.082259,0.140883,0.127472,0.137393,0.127180,0.136629,0.138133,0.129268,0.144468,0.135267,0.131642
0.080931,0.113461,0.134093,0.135463,0.139197,0.127034,0.141821,0.131064,0.114226,0.127440,0.093024,0.137290,0.128047,0.135495,0.065342,0.131303,0.143056,0.093300,0.129304,0.089334,0.140460,0.133591,0.104805,0.138397,0.127944
0.139489,0.141927,0.117217,0.143111,0.127922,0.131322,0.117155,0.126797,0.089553,0.126349,0.089481,0.138351,0.143854,0.117473,0.127442,0.120570,0.069612,0.117286,0.118638,0.120567,0.117344,0.127130,0.142253,0.143840,0.130680
0.152758,0.165388,0.162104,0.166842,0.156350,0.153339,0.151350,0.155342,0.160527,0.152247,0.151994,0.152710,0.154433,0.164304,0.161638,0.152575,0.151643,0.161131,0.153300,0.158121,0.158182,0.152672,0.164053,0.166005,0.151563
0.101625,0.074240,0.065255,0.148019,0.141379,0.105910,0.097943,0.123558,0.087978,0.122880,0.087969,0.148485,0.150187,0.123503,0.152661,0.152160,0.141091,0.149581,0.139884,0.147974,0.138479,0.141917,0.089958,0.147984,0.138438
0.167027,0.131318,0.028922,0.155832,0.068853,0.098134,0.131082,0.121596,0.118072,0.105938,0.153000,0.130564,0.105717,0.130377,0.156400,0.129318,0.134813,0.113455,0.094016,0.130454,0.144264,0.112625,0.137252,0.143226,0.129146
0.278224,0.275574,0.263494,0.268227,0.265972,0.154298,0.168896,0.269816,0.176216,0.258555,0.154319,0.154625,0.284232,0.175031,0.260100,0.191328,0.258672,0.294342,0.271154,0.290809,0.279057,0.188416,0.291368,0.281469,0.093490
0.225213,0.209628,0.132693,0.229906,0.224445,0.216259,0.228351,0.221417,0.198578,0.191274,0.164818,0.222511,0.218026,0.197994,0.105984,0.132616,0.212818,0.228100,0.216240,0.218666,0.213599,0.164551,0.210027,0.164163,0.110372
0.086334,0.071129,0.109550,0.106823,0.086625,0.138826,0.142459,0.135348,0.125754,0.128589,0.096775,0.099838,0.136056,0.140615,0.128772,0.144368,0.138773,0.100268,0.119677,0.096870,0.107724,0.144200,0.070565,0.115143,0.109441
