0.241766,0.372843,0.620217,0.212408,0.274657,0.600215,0.499286,0.317907,0.191922,0.325261,0.446300,0.250332,0.468811,0.504165,0.325237,0.654720,0.304200,0.629584,0.654719,0.407169,0.463493,0.613174,0.484081,0.320872,0.368607,0.616223,0.394301,0.323773,0.199259,0.240472,0.444559,0.596410,0.369974,0.438838,0.273231,0.409348,0.365521,0.490221,0.364699,0.316928,0.192098,0.411171,0.434560,0.376967,0.377242,0.255274,0.430606,0.375656,0.239738,0.449226,0.617282,0.491642,0.211662,0.248302,0.624897,0.267793,0.631556,0.466949,0.595198,0.473665,0.234062,0.500117,0.463362,0.310161,0.643177,0.273445,0.413366,0.382516,0.310548,0.337072,0.417604,0.415179,0.510519,0.466628,0.494116,0.496982,0.643697,0.435110,0.484109,0.254359,0.071997,0.581889,0.511933,0.242708,0.562393,0.453918,0.496373,0.320050,0.321395,0.436733,0.622506,0.267045,0.395308,0.445748,0.425713,0.409200,0.490837,0.672696,0.276935,0.366770,0.653166,0.451765,0.379295,0.483135,0.175673,0.660001,0.537900,0.397167,0.491776,0.396441,0.649631,0.655703,0.396601,0.446018,0.365587,0.669979,0.560031,0.317597,0.460667,0.139753,0.134636,0.634492,0.174196,0.599576,0.358136,0.440306,0.399036,0.363753,0.215445,0.503694,0.250819,0.367604,0.404741,0.403667,0.524290,0.608249,0.399036,0.250687,0.464688,0.368509,0.250346,0.451012,0.473160,0.628148,0.417310,0.447880,0.304627,0.581255,0.410077,0.482021,0.464774,0.252009,0.409617,0.585924,0.377621,0.446230,0.374238,0.493458,0.303671,0.141450
0.099724,0.088740,0.039067,0.491995,0.786183,0.482813,0.717188,0.852745,0.137527,0.329755,0.173442,0.817535,0.056645,0.957584,0.756475,0.806263,0.378901,0.294978,0.882616,0.791167,0.342560,0.378575,0.304493,0.231896,0.726090,0.458877,0.244061,0.831978,0.771759,0.306379,0.257458,0.491545,0.287289,0.531525,0.146969,0.882286,0.860768,0.400857,0.120555,0.903872,0.816405,0.872761,0.381441,0.938229,0.772612,0.816223,0.845089,0.974909,0.138609,0.688257,0.877913,0.764684,0.439548,0.170157,0.144792,0.071787,0.280107,0.144063,0.586350,0.995519,0.787210,0.975237,0.089649,0.045292,0.369700,0.369690,0.228473,0.457709,0.984284,1.025793,0.858278,0.199987,0.111053,0.675357,1.005777,0.391165,1.004111,0.458017,0.459842,0.793751,0.860010,0.385270,0.514215,0.624740,0.812066,0.454659,0.912340,0.990219,0.825264,0.885334,0.873043,0.498533,0.759711,0.749491,0.238515,0.773407,0.768058,0.805113,0.311168,0.384899,0.900204,0.389913,0.501677,0.858274,0.782849,0.994039,0.754539,0.946697,0.741983,0.849321,0.844929,0.390266,0.130902,0.856319,1.014834,0.980494,0.670318,0.838745,0.530333,0.768011,0.852847,0.909310,0.460524,0.988452,0.881863,0.813214,1.015882,0.794930,0.497703,0.682531,1.024149,0.769051,0.980676,0.990565,0.180894,0.777551,1.000817,0.826343,0.438544,0.749053,0.762644,0.385164,0.979935,0.367887,0.899807,0.767410,0.807402,0.784882,0.397114,0.463607,0.961266,0.438211,0.822218,0.246850,0.754679,0.981002,0.987634,0.825769,0.621258,0.517876
0.915986,0.199502,0.251030,0.527504,0.244553,0.272023,0.814146,0.524883,0.244300,0.328472,0.895566,0.479232,0.661796,0.337081,0.845139,0.744330,0.515635,1.013207,0.332790,1.129525,0.456753,1.095965,0.755661,0.787504,0.841604,0.823971,1.043672,0.390537,1.134541,0.967659,0.817923,0.806556,0.657836,0.746975,1.089070,0.758255,0.826447,0.421798,1.028618,0.758224,0.698160,0.763640,1.079310,0.748457,0.846830,0.196676,0.291587,0.337878,0.744058,0.331067,0.248513,0.904073,0.545769,0.542390,1.016104,0.290031,0.763031,0.338513,0.850180,0.341440,0.975802,0.785482,0.817759,0.555044,0.807634,0.532667,0.548395,0.826774,0.646402,1.109490,0.891739,0.788097,0.926950,1.115634,0.369711,1.110939,0.796143,1.128296,0.804085,0.517378,0.525728,1.084589,0.678561,0.779538,0.778585,0.681320,0.807841,0.522128,1.109657,0.373288,0.399861,0.377055,0.828937,0.836754,0.658616,1.030364,0.327653,0.342380,0.416922,0.240129,0.349569,0.401755,0.798739,1.097477,0.753725,0.707532,1.035873,1.130405,0.707755,0.271104,0.731347,0.807775,0.954183,0.776274,0.327570,0.518433,0.340651,1.126239,0.938017,0.701440,0.786705,1.086266,0.699674,0.560625,0.524939,0.517782,0.820137,0.683223,0.792883,0.804281,0.852681,0.775485,0.768320,0.818019,0.400816,0.824892,0.735044,0.752901,0.764494,0.830674,0.953075,0.779387,1.087696,0.704502,0.451018,0.487529,0.658580,1.130363,0.943781,1.134279,0.326613,0.469753,0.818844,0.539450,0.885456,0.517653,1.118338,0.550170,1.080292,0.152571
0.283654,0.280582,0.360125,0.232768,0.283349,0.689344,0.740847,0.277005,0.705446,0.499226,0.497054,0.398177,0.681797,0.689402,0.614311,0.195512,0.195322,0.173193,0.375556,0.392562,0.769520,0.634646,0.681794,0.337893,0.658484,0.670390,0.414682,0.774584,0.580787,0.663471,0.458530,0.612231,0.609308,0.493239,0.678918,0.642311,0.640744,0.663355,0.595735,0.749638,0.593317,0.630250,0.508371,0.814261,0.767425,0.242668,0.393975,0.626434,0.640617,0.658126,0.393448,0.596547,0.687321,0.698514,0.496056,0.729613,0.622616,0.416333,0.306013,0.744451,0.507831,0.393477,0.774428,0.754746,0.716636,0.710980,0.640207,0.719151,0.389435,0.413579,0.682748,0.607960,0.253741,0.391517,0.776843,0.758937,0.772654,0.659204,0.307164,0.472968,0.342777,0.261703,0.196339,0.426923,0.251505,0.660082,0.698131,0.806125,0.376877,0.239593,0.693728,0.654651,0.730308,0.630708,0.388458,0.279255,0.216421,0.621556,0.706031,0.541312,0.785437,0.419885,0.419735,0.536917,0.418474,0.634141,0.432036,0.585068,0.748632,0.648705,0.406543,0.634742,0.764047,0.707784,0.541449,0.632388,0.294375,0.814845,0.684200,0.250417,0.692428,0.709399,0.650636,0.663370,0.341147,0.813600,0.593813,0.661545,0.749714,0.739804,0.283598,0.708854,0.412424,0.416326,0.274010,0.651303,0.248518,0.651229,0.391108,0.613804,0.766762,0.267625,0.470924,0.272179,0.602449,0.468512,0.382545,0.746947,0.739298,0.323449,0.336687,0.275714,0.635762,0.467864,0.495237,0.468539,0.468413,0.336073,0.775492,0.332846
0.999631,0.910788,1.639622,0.664798,0.373396,0.281535,0.599460,0.901661,0.261912,0.344943,0.221136,0.646714,0.147772,0.761921,0.649378,0.772041,0.654916,0.987298,0.692713,0.330278,1.511202,0.413141,0.923931,1.589308,0.421548,0.304210,0.959371,0.691577,1.393646,0.886309,1.559413,0.166099,1.406799,0.648727,1.448854,0.999477,0.594454,0.229595,0.932537,0.567566,0.558204,0.840941,0.542997,1.617892,1.535957,0.656075,0.644542,0.627207,0.324072,0.467399,0.843875,1.007966,0.825787,0.994191,0.371505,0.666918,0.618249,0.231510,0.879169,0.908641,1.409452,0.644224,0.955369,1.404557,0.644980,1.551420,0.471314,1.341923,0.725945,0.689860,0.935489,0.310562,0.896686,0.191105,0.481689,0.658830,0.969846,1.022153,1.569595,0.607117,0.661561,1.661096,1.033252,1.074321,0.736184,0.970597,0.707046,1.596664,1.407785,0.911225,1.407826,0.809791,1.053278,1.664528,0.194870,1.426769,1.640632,0.928060,1.347807,0.780324,1.025515,0.951611,1.348876,0.644039,0.825671,0.596045,0.933753,0.422532,1.646105,1.448154,0.775248,0.218825,0.404431,0.481445,0.504926,0.661359,1.483284,1.528525,0.655678,0.780583,1.459327,0.995168,1.436058,0.227900,0.420636,0.757473,0.404688,1.595130,1.571524,1.356772,0.472822,0.421456,0.469522,1.538333,1.539214,1.065468,0.673918,0.587753,0.342746,1.552586,0.589097,0.611884,0.588046,0.554544,0.621289,0.920916,0.104548,1.281253,0.825863,0.539087,0.346843,1.593756,1.336804,0.706536,0.909828,0.915638,0.468208,0.326222,0.345408,0.323906
0.317073,0.075791,0.073819,0.306296,0.535086,1.269477,0.433066,0.487130,0.225901,0.545570,1.279547,0.475714,0.501466,0.566166,0.491066,0.445892,0.450909,0.491149,1.289249,0.442819,0.491348,0.528920,0.109562,0.451770,0.515454,1.324234,0.493272,1.334713,0.480471,0.485737,0.438893,0.537447,0.075338,0.489295,1.318315,0.540872,0.558344,0.527035,0.440238,0.450287,0.464780,0.153204,0.372756,0.514072,0.505727,0.451361,0.450184,0.506000,0.487321,0.513312,0.450272,0.365055,0.535106,0.444525,0.480699,0.484146,0.106475,0.251215,0.459570,0.488054,1.323527,1.330656,0.488013,0.253398,0.534066,0.554203,0.450828,0.480445,0.452728,0.462756,0.445594,0.526275,0.485268,0.550215,0.431146,0.533924,0.423432,0.300089,0.532652,0.486143,0.524473,0.444587,1.322712,1.327463,1.343482,1.311767,0.374155,0.450083,0.436953,0.489195,1.277230,0.523497,0.524331,1.270499,0.444916,0.484860,0.265986,0.249563,1.283892,0.439407,0.534864,1.294879,0.484705,0.483921,0.516943,0.424102,1.273043,0.435171,0.376701,0.487657,1.295236,0.562229,0.564843,0.541504,0.524025,0.430813,0.444968,0.468515,0.474372,0.465070,0.478875,0.554070,0.561112,1.280923,1.283166,0.525954,0.439854,0.427626,0.487143,0.530129,0.256286,0.528004,1.274501,1.338827,0.473641,0.489711,0.177040,0.546597,0.429781,0.502778,0.529512,0.529466,1.305271,1.288228,0.525316,0.463549,0.487399,0.540614,1.304346,0.555536,0.456667,0.508319,0.529955,0.374032,0.534149,0.455179,0.544777,0.253959,0.450416,0.428676
0.027768,0.603493,0.085864,0.092398,0.590233,0.213246,0.223822,0.232092,0.165093,0.212599,0.154770,0.150572,0.226969,0.029723,0.031687,0.607975,0.599215,0.098229,0.192707,0.638277,0.206575,0.219616,0.643454,0.206615,0.637794,0.592717,0.131963,0.297781,0.287176,0.140734,0.031093,0.615360,0.629272,0.592457,0.208819,0.285639,0.074963,0.613077,0.605101,0.154691,0.153046,0.581880,0.364326,0.051576,0.235333,0.177447,0.314482,0.320100,0.620879,0.106511,0.227361,0.305403,0.315834,0.363778,0.239351,0.185157,0.031624,0.140666,0.496744,0.210435,0.100322,0.238868,0.163418,0.585501,0.149348,0.226696,0.228795,0.647890,0.587545,0.290127,0.211311,0.070262,0.047884,0.608283,0.475409,0.194227,0.153668,0.239652,0.227674,0.644012,0.317121,0.306953,0.308639,0.632858,0.624046,0.291206,0.056797,0.300000,0.648147,0.061146,0.607845,0.624553,0.081059,0.622894,0.021762,0.635064,0.203786,0.659880,0.647411,0.194830,0.575230,0.591521,0.303608,0.292271,0.156661,0.083938,0.314610,0.190304,0.596728,0.301654,0.198998,0.248073,0.315020,0.062256,0.144782,0.143904,0.363122,0.569333,0.633607,0.510782,0.607395,0.488246,0.131200,0.031006,0.340619,0.303539,0.574413,0.237843,0.587346,0.214443,0.615583,0.644131,0.130805,0.571693,0.122500,0.286023,0.617764,0.119957,0.234457,0.663526,0.608153,0.209974,0.493582,0.239610,0.361358,0.503253,0.335955,0.119459,0.629855,0.653164,0.576370,0.662028,0.581860,0.656044,0.211454,0.662495,0.193445,0.598920,0.289720,0.162064
0.020994,0.073867,0.103545,0.043024,0.539388,0.096876,0.597560,0.105495,0.096108,0.142749,0.668154,0.571780,0.457047,0.250540,0.596607,0.625509,0.198901,0.634252,0.597031,0.720379,0.627226,0.692584,0.671134,0.680300,0.657431,0.450092,0.237570,0.562189,0.599118,0.229008,0.365877,0.585008,0.620232,0.497527,0.455989,0.232991,0.673324,0.243992,0.548761,0.304179,0.366470,0.601138,0.236550,0.141754,0.064835,0.138085,0.236696,0.251557,0.094150,0.122460,0.159006,0.538353,0.193313,0.198660,0.544589,0.578451,0.540344,0.304057,0.602957,0.538652,0.613873,0.326754,0.660685,0.578135,0.118011,0.491390,0.605300,0.127073,0.238835,0.197564,0.136086,0.583464,0.387634,0.536228,0.235374,0.316951,0.545974,0.565192,0.576761,0.546051,0.655480,0.585297,0.547363,0.140724,0.595496,0.246467,0.149695,0.095745,0.132622,0.583551,0.538869,0.649331,0.509595,0.687757,0.564184,0.664906,0.288221,0.594659,0.508518,0.570269,0.572188,0.593424,0.241998,0.547978,0.557820,0.583962,0.316013,0.242561,0.241277,0.246867,0.697678,0.436558,0.584027,0.313950,0.139256,0.619391,0.422936,0.589534,0.631036,0.396406,0.499123,0.336021,0.085028,0.559579,0.331067,0.212491,0.312979,0.641904,0.650708,0.647056,0.647721,0.564435,0.508464,0.197262,0.633688,0.365660,0.305180,0.264463,0.635958,0.624305,0.637847,0.539449,0.293952,0.287589,0.666363,0.550448,0.247436,0.537360,0.597547,0.606829,0.708055,0.611544,0.570290,0.312937,0.215890,0.291252,0.555986,0.294386,0.554399,0.559774
0.587541,0.079796,0.072320,0.344317,0.102108,0.152189,0.553557,0.087773,0.096571,0.486235,0.645257,0.578106,0.381039,1.230508,0.236484,0.335581,0.363564,0.585477,1.287796,0.531755,0.102903,0.501909,1.215696,1.180678,1.259189,0.513282,0.540074,0.492949,0.370269,0.405455,0.492705,0.590882,1.281659,0.542502,1.296143,0.642936,0.348316,0.541414,0.477191,1.299193,0.213316,0.288077,0.420806,1.206007,1.289953,0.452529,0.342649,0.390131,0.556440,0.559316,0.461656,0.356111,0.610502,0.199721,0.384718,1.256417,0.201756,0.162738,0.495274,0.352309,0.625606,0.349084,0.376757,0.409587,0.387024,0.343819,0.371709,0.594528,0.368057,0.285351,0.398768,0.326728,0.130503,0.185000,0.491298,0.541783,0.583921,0.226487,0.378420,1.260257,0.429424,0.559065,1.175674,0.401777,1.265409,1.264306,0.360569,1.261403,0.259737,0.364109,0.588033,0.214129,1.166538,0.351477,0.604405,0.595060,1.296018,0.541635,0.592040,0.429111,0.513223,0.261649,0.497012,0.320969,1.235679,0.505959,0.513028,0.422497,1.228006,0.595352,0.593417,0.462849,1.296024,0.349136,0.367472,0.261934,0.241036,0.401397,0.215113,0.317080,1.229581,0.210199,0.366941,1.167962,1.261242,0.396662,0.561183,0.425000,0.367533,0.487804,0.448724,0.471020,0.577429,1.287565,0.611227,0.468341,1.140674,0.292984,0.633862,0.512693,0.433760,0.224329,0.254983,0.423513,0.449976,0.216370,0.162892,1.274568,0.255148,0.076427,0.471302,0.245464,0.566741,0.512737,0.077625,0.301413,0.424680,0.553720,0.446766,0.484333
0.223971,0.158744,0.601784,0.437515,0.332079,0.322983,0.679643,0.301687,0.317426,0.357109,0.254482,0.637723,0.394381,0.376403,0.305862,0.361214,0.214737,0.322483,0.575082,0.688480,0.445136,0.836604,0.861790,0.849452,0.386904,0.343327,0.275950,0.387595,0.725748,0.871853,0.341733,0.202621,0.308500,0.294154,0.705142,0.948693,0.269588,0.703298,0.056211,0.763837,0.937525,0.576250,1.032677,0.768366,0.683249,0.705508,0.255023,0.489384,0.388262,0.036134,0.779522,0.318013,0.368958,0.223515,0.436378,0.323468,0.377313,0.549035,0.572718,0.944542,0.317263,0.361251,0.485894,0.243532,0.303071,0.827064,0.174061,0.790440,0.607433,0.518740,0.815772,0.947705,0.314907,0.299773,0.321948,0.397892,0.346657,0.488763,0.495724,0.233895,0.833866,0.214881,0.597817,0.223188,0.807081,0.601810,0.684773,0.856997,0.706990,0.775191,0.487845,0.852415,0.660396,0.510302,0.313227,0.824650,0.821758,0.314786,0.707042,0.220262,0.756599,0.425372,0.381864,0.631367,0.314804,0.390359,0.868795,0.744654,0.933316,0.553156,0.901135,0.398294,0.822028,0.680685,0.599490,0.220122,0.694980,0.776626,0.325044,0.573747,0.547197,0.685080,0.805659,0.923020,0.459154,0.561200,0.869118,0.489150,0.373648,0.885039,0.743055,0.748975,0.760116,0.736874,1.025969,0.870901,0.370624,0.865048,0.294849,0.857525,0.638413,0.773213,0.363108,0.379110,0.482809,0.726198,0.714532,1.017954,0.683134,0.740592,0.573042,0.672068,0.765767,0.962419,0.703406,0.601390,0.825224,0.964380,0.926521,0.392797
