0.185738,0.222075,0.193382,0.218134,0.233148,0.252479,0.213516,0.181655,0.205975,0.285739,0.248275,0.244298,0.256213,0.263911,0.276358,0.201728,0.189694,0.281407,0.241723,0.225683,0.197706,0.230152,0.237825,0.210239,0.271598
0.506386,0.555307,0.415508,0.435912,0.485863,0.546320,0.585163,0.574932,0.495652,0.475183,0.651303,0.565251,0.640889,0.465298,0.661211,0.620336,0.536551,0.526943,0.599072,0.516542,0.444810,0.455142,0.610275,0.630603,0.425245
0.299767,0.475814,0.528167,0.514262,0.494963,0.485049,0.428585,0.330045,0.586772,0.557683,0.349225,0.548272,0.285713,0.577762,0.339520,0.567424,0.358356,0.538388,0.320291,0.310425,0.447845,0.438555,0.504972,0.469190,0.457549
0.319214,0.269768,0.447163,0.279003,0.401891,0.473707,0.465038,0.491832,0.347435,0.365762,0.411192,0.288073,0.482544,0.297251,0.356425,0.420087,0.428589,0.437664,0.328879,0.384172,0.392929,0.374967,0.306410,0.338173,0.456058
0.427114,0.378969,0.547740,0.407807,0.606079,0.556836,0.589363,0.519005,0.499855,0.528954,0.417306,0.490174,0.398212,0.456088,0.598318,0.566883,0.480178,0.616292,0.437266,0.538571,0.446411,0.388886,0.589353,0.470170,0.509316
0.479256,0.543311,0.553193,0.523987,0.572666,0.501780,0.583825,0.669944,0.611490,0.533888,0.621331,0.592267,0.459640,0.630936,0.659993,0.562786,0.679389,0.650037,0.450328,0.516584,0.601856,0.488979,0.469333,0.640465,0.440335
1.558650,1.410193,1.891296,1.529928,1.439539,2.124817,1.469285,1.646923,1.676736,2.013412,1.499840,1.766758,1.952344,2.093928,1.921954,1.982996,1.616881,1.825941,1.854959,2.066037,2.035480,1.587068,1.706987,1.797396,1.737088
0.801958,0.777755,1.270008,1.021912,0.945079,1.401889,1.049430,1.304705,1.240300,1.377755,1.215763,0.826560,0.898623,0.921513,1.166830,0.850916,1.190847,1.092526,0.968406,1.352766,0.874787,1.327908,0.991857,1.141807,1.117715
0.314466,0.483112,0.258801,0.281350,0.440654,0.352751,0.341591,0.504866,0.462365,0.325207,0.493445,0.236934,0.303232,0.430369,0.270368,0.386036,0.472779,0.397676,0.292332,0.418633,0.407475,0.374850,0.363505,0.451555,0.248011
0.306138,0.442240,0.338082,0.431604,0.371052,0.465305,0.508336,0.529514,0.327814,0.360600,0.497374,0.316872,0.349273,0.454550,0.382487,0.284048,0.393483,0.475032,0.408464,0.540472,0.518504,0.551382,0.295114,0.420841,0.486388
0.522981,0.596083,0.412129,0.369972,0.564893,0.470247,0.449533,0.422060,0.616672,0.585415,0.513183,0.359517,0.575337,0.501925,0.438431,0.554523,0.390816,0.380310,0.481205,0.401922,0.543956,0.491628,0.533440,0.459996,0.606553
0.784918,0.485808,0.411096,0.552252,0.719044,0.426779,0.471730,0.657988,0.688826,0.456561,0.770045,0.672754,0.597123,0.703311,0.733508,0.582183,0.611919,0.626935,0.440572,0.531167,0.566999,0.500681,0.642258,0.515926,0.749280
0.400249,0.585016,0.630313,0.540372,0.563497,0.652408,0.607566,0.517754,0.444245,0.596857,0.422746,0.529816,0.495546,0.388700,0.552474,0.663882,0.507323,0.650159,0.483744,0.433581,0.467377,0.455890,0.574471,0.618343,0.411534
0.416355,0.562209,0.704466,0.518073,0.403660,0.665919,0.653594,0.691302,0.615192,0.479652,0.543224,0.628080,0.466803,0.505068,0.602787,0.453884,0.589766,0.716833,0.492511,0.428837,0.530541,0.441485,0.640851,0.678496,0.578060
1.123978,0.894202,0.797019,0.689904,0.863642,1.011757,0.910364,0.879233,0.814763,0.735070,0.989687,1.107903,0.720318,1.031056,0.942081,0.765365,0.750215,1.140468,0.973798,0.926070,0.957582,1.091642,0.847137,0.830678,0.705270
0.772029,0.878848,1.545371,0.951012,1.478413,1.245261,1.120706,1.576305,1.516950,1.000527,0.855671,1.076978,0.824087,1.245354,1.379408,1.049921,1.022301,1.340850,1.340756,1.245151,1.447851,1.340956,1.423821,1.168410,0.797528
0.436070,0.769160,0.848165,0.784398,0.867417,0.822847,0.493132,0.474061,0.746983,0.651945,0.455754,0.689916,0.533158,0.608038,0.632657,0.569676,0.513967,0.803605,0.589228,0.670908,0.727357,0.565551,0.889938,0.708959,0.417021
0.266052,0.250598,0.296995,0.404971,0.258269,0.412953,0.320218,0.289132,0.328234,0.304717,0.281745,0.354088,0.381925,0.337070,0.273628,0.343484,0.440302,0.312216,0.389455,0.397242,0.374000,0.431857,0.366498,0.420413,0.359052
0.547095,0.421885,0.665385,0.505087,0.395705,0.720329,0.476400,0.408833,0.595612,0.580190,0.706717,0.623358,0.679373,0.637979,0.609474,0.651473,0.693562,0.449743,0.382118,0.489953,0.462182,0.517941,0.531937,0.560122,0.435322
0.387885,0.498866,0.628667,0.451174,0.439580,0.577347,0.601022,0.486251,0.417854,0.403668,0.651611,0.565967,0.531544,0.428202,0.462799,0.474593,0.554259,0.590179,0.611644,0.543008,0.508188,0.519907,0.662780,0.638984,0.376206
0.460853,0.427334,0.383317,0.555875,0.438432,0.394375,0.643878,0.500007,0.588456,0.522351,0.533837,0.599723,0.566315,0.511015,0.655265,0.416272,0.577060,0.405107,0.471694,0.611092,0.488353,0.622275,0.632639,0.449964,0.544140
0.658883,0.705476,0.534479,0.627529,0.819881,0.565404,0.643076,0.549643,0.803852,0.834052,0.725077,0.674792,0.757397,0.788525,0.850883,0.580807,0.865413,0.690223,0.518329,0.497001,0.776966,0.481457,0.596266,0.611913,0.742245
0.472463,0.682506,0.641574,0.703012,0.539631,0.519407,0.549607,0.529278,0.610705,0.579859,0.600692,0.482544,0.559628,0.496762,0.671970,0.620988,0.508618,0.590103,0.712842,0.631162,0.661829,0.692639,0.651513,0.569594,0.462473
0.524059,0.754176,0.784561,0.815291,0.740173,0.830084,0.708117,0.663848,0.598614,0.613691,0.693371,0.555956,0.583961,0.648959,0.568633,0.882489,0.632528,0.843763,0.800301,0.863527,0.895360,0.770272,0.723320,0.678557,0.539227
0.541333,0.674879,0.607692,0.567372,0.773483,0.840706,0.813784,0.786856,0.580380,0.593841,0.621360,0.828501,0.527476,0.760409,0.554216,0.661637,0.744740,0.727425,0.648408,0.800610,0.635004,0.714627,0.688046,0.701209,0.854542
0.664912,0.921625,0.743272,0.696323,0.906360,0.711823,0.758891,0.727387,0.649352,0.953338,1.037355,0.789743,0.874609,0.983961,0.937144,1.015922,0.968791,0.680400,0.999901,0.843517,0.774185,0.890661,0.859166,0.827456,0.811623
0.485583,0.759321,0.505901,0.886866,0.866578,0.638595,0.699296,0.987382,0.658849,0.926743,0.739715,0.578162,0.946816,0.679581,0.805238,0.598668,0.846490,0.826593,0.719712,0.618457,0.906529,0.779844,0.556315,0.967114,0.528854
0.910074,0.965042,0.728390,0.841421,0.676285,0.795870,0.653526,0.539794,0.885949,0.987548,0.584999,0.494969,0.464356,0.699438,0.773580,0.818522,0.863067,0.938433,0.418894,0.441922,0.516700,0.630616,0.750934,0.607651,0.562621
0.389298,0.463759,0.397988,0.370466,0.420634,0.481550,0.472070,0.454246,0.527364,0.326598,0.509887,0.518468,0.545964,0.537155,0.380199,0.555916,0.407007,0.350136,0.435375,0.491260,0.363334,0.445941,0.499932,0.354433,0.350075
