0.058436,0.050660,0.063515,0.129850,0.125482,0.111646,0.062362,0.057454,0.120532,0.050115,0.059706,0.135881,0.141687,0.118706,0.074044,0.066042,0.115799,0.111665,0.074933,0.139005,0.124044,0.076640,0.122543,0.129603,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.076920,0.126183,0.093779,0.070393,0.050389,0.127312,0.141336,0.069382,0.058160,0.115965,0.113574,0.126294,0.109431,0.140634,0.063115,0.086658,0.094846,0.061809,0.122258,0.140075,0.074495,0.055067,0.115446,0.114377,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.009649,0.009450,0.058125,0.078681,0.247988,0.065873,0.231978,0.058038,0.089130,0.091491,0.075501,0.232588,0.057613,0.090286,0.087174,0.140044,0.082569,0.058580,0.089792,0.053276,0.244239,0.058819,0.146701,0.156515,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.247229,0.232175,0.090138,0.075573,0.063122,0.056679,0.244396,0.074986,0.157031,0.204133,0.063292,0.065189,0.078024,0.208680,0.062023,0.246517,0.059120,0.069154,0.232029,0.088754,0.239733,0.073628,0.061567,0.086701,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.045915,0.070995,0.206996,0.043384,0.205311,0.056164,0.069932,0.056832,0.056232,0.218592,0.065310,0.207623,0.207148,0.065250,0.205499,0.063171,0.034042,0.065004,0.056077,0.183225,0.137270,0.214520,0.184636,0.201368,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.061190,0.133989,0.205177,0.202836,0.205131,0.199802,0.036839,0.217480,0.184848,0.201927,0.067678,0.204545,0.205378,0.065002,0.179622,0.065367,0.055329,0.219110,0.217366,0.058444,0.065629,0.174361,0.055925,0.056840,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.231036,0.235854,0.129198,0.129256,0.271607,0.271106,0.215797,0.240400,0.139372,0.230996,0.281799,0.229812,0.266386,0.271856,0.266293,0.127686,0.283342,0.281296,0.264831,0.269447,0.233910,0.271414,0.126903,0.232903,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.236523,0.126002,0.262602,0.228232,0.280329,0.281848,0.351928,0.227162,1.173542,0.283116,0.109100,0.281872,0.267586,0.286720,0.271493,1.173490,0.233372,0.225251,0.270814,0.279419,0.219366,0.298009,0.275869,0.213545,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.099776,0.094483,0.086010,0.081653,0.279720,0.263425,0.200625,0.237354,0.082542,0.048488,0.084985,0.093525,0.200795,0.065563,0.086503,0.080238,0.094629,0.087892,0.085762,0.082860,0.168515,0.043500,0.043379,0.280647,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.180091,0.218368,0.168879,0.105892,0.169780,0.081621,0.178975,0.266050,0.082480,0.106194,0.082461,0.078603,0.110553,0.158975,0.109209,0.086435,0.089475,0.056019,0.052170,0.085517,0.094666,0.114295,0.114210,0.127401,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.234666,0.272337,0.167468,0.374764,0.239276,0.228979,0.412594,0.206280,0.412395,0.269370,0.181325,0.349628,0.255594,0.159792,0.315785,0.180235,0.279358,0.293675,0.202071,0.417061,0.353608,0.220990,0.324544,0.181606,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.255303,0.271307,0.142162,0.222709,0.229281,0.176321,0.142331,0.234599,0.412013,0.342918,0.375912,0.408256,0.255458,0.394630,0.244467,0.252767,0.275340,0.349144,0.205950,0.255107,0.411201,0.412186,0.237962,0.221855,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.109688,0.066914,0.094451,0.116619,0.194675,0.102868,0.060887,0.077344,0.113485,0.107850,0.466462,0.040000,0.456588,0.115527,0.248683,0.084757,0.109764,0.182583,0.038593,0.093386,0.076513,0.146293,0.477684,0.137739,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.041976,0.145531,0.071317,0.092004,0.093302,0.088427,0.088232,0.207854,0.090353,0.077938,0.136908,0.066225,0.075996,0.103909,0.206080,0.097552,0.109419,0.066217,0.148057,0.110400,0.183943,0.122394,0.125155,0.151824,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.194306,0.247387,0.266956,0.322226,0.315976,0.204043,0.167304,0.264307,0.176269,0.311147,0.144110,0.140331,0.247095,0.161525,0.176227,0.174318,0.137123,0.133296,0.156335,0.225248,0.267008,0.326258,0.256132,0.260342,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.281774,0.137254,0.341701,0.256149,0.220638,0.175880,0.148777,0.175540,0.172060,0.326381,0.325931,0.269789,0.247015,0.266490,0.385603,0.330688,0.141957,0.141813,0.326312,0.141684,0.169774,0.310447,0.128368,0.373419,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.182487,0.097021,0.195142,0.181498,0.161419,0.109572,0.104209,0.151199,0.190372,0.164446,0.111048,0.143700,0.081817,0.220030,0.506725,0.153367,0.176716,0.199702,0.084311,0.160057,0.139928,0.139714,0.205241,0.133915,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.151204,0.241703,0.151704,0.168008,0.138328,0.180007,0.080796,0.157228,0.138361,0.085070,0.152417,0.086925,0.084491,0.079880,0.163038,0.149475,0.128774,0.086611,0.165065,0.128148,0.179072,0.157906,0.168427,0.163135,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
0.112151,0.038103,0.110270,0.105827,0.111902,0.092112,0.088023,0.059561,0.063906,0.082611,0.071065,0.044848,0.075201,0.055335,0.106177,0.090534,0.068082,0.066095,0.107866,0.074282,0.065387,0.087704,0.111090,0.051179,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.107292,0.064706,0.089466,0.092238,0.057284,0.062488,0.087176,0.064632,0.068606,0.086866,0.068286,0.076277,0.105427,0.085299,0.069723,0.057313,0.100025,0.107168,0.065374,0.088538,0.059684,0.036439,0.104861,0.072404,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
